area,isi,sess,ori,cell_id,weight,bad_fit
LM,6000,14,2,220228_003_17,0.0365087928612399,False
LM,6000,14,2,220228_003_29,0.33414365832999976,False
LM,6000,14,2,220228_003_35,-1.7200507072215603,False
LM,6000,14,2,220228_003_40,-0.5158541203014174,False
LM,6000,14,2,220228_003_49,-0.8585288917878349,False
LM,6000,14,2,220228_003_52,0.09225591551189216,False
LM,6000,14,2,220228_003_7,0.3635212084665084,False
LM,6000,14,2,220228_003_70,0.32911728021598724,False
LM,6000,14,3,220228_003_14,0.05413201571428772,False
LM,6000,14,3,220228_003_16,0.6502725341533164,False
LM,6000,14,3,220228_003_17,-0.001124804882685737,False
LM,6000,14,3,220228_003_29,-1.0800679460045615,False
LM,6000,14,3,220228_003_35,0.5882179602092492,False
LM,6000,14,3,220228_003_40,-0.02895121210704943,False
LM,6000,14,3,220228_003_49,-0.39152488204149094,False
LM,6000,14,3,220228_003_52,-0.23905274081789996,False
LM,6000,14,3,220228_003_7,-1.4511749054503014,False
LM,6000,14,3,220228_003_70,-0.496102125576833,False
LM,6000,14,4,220228_003_14,-0.1199367464903105,False
LM,6000,14,4,220228_003_16,4.744788511583565,False
LM,6000,14,4,220228_003_17,-1.4197542320217025,False
LM,6000,14,4,220228_003_29,-2.041139853363248,False
LM,6000,14,4,220228_003_35,-0.11961666817692773,False
LM,6000,14,4,220228_003_40,-0.47225563996599007,False
LM,6000,14,4,220228_003_49,-0.9829100906093942,False
LM,6000,14,4,220228_003_52,0.41042804960552814,False
LM,6000,14,4,220228_003_7,-1.7584024660925692,False
LM,6000,14,4,220228_003_70,2.8209795648830465,False
LM,6000,14,7,220228_003_14,0.3813276043563292,False
LM,6000,14,7,220228_003_16,0.9685602754708782,False
LM,6000,14,7,220228_003_17,-1.6449728946976379,False
LM,6000,14,7,220228_003_29,0.5352507346854907,False
LM,6000,14,7,220228_003_35,-1.4681137750148707,False
LM,6000,14,7,220228_003_40,0.813781390738896,False
LM,6000,14,7,220228_003_49,0.631027859587757,False
LM,6000,14,7,220228_003_52,0.1642572220716474,False
LM,6000,14,7,220228_003_7,-1.1703948898674241,False
LM,6000,14,7,220228_003_70,0.27729018775271186,False
LM,6000,14,6,220228_003_14,-0.7666459819310489,False
LM,6000,14,6,220228_003_16,0.25133801098129993,False
LM,6000,14,6,220228_003_17,-0.36428431928514726,False
LM,6000,14,6,220228_003_29,0.5849170067440159,False
LM,6000,14,6,220228_003_35,-1.3768375261185497,False
LM,6000,14,6,220228_003_40,0.17589372262891345,False
LM,6000,14,6,220228_003_49,-0.2539205911124043,False
LM,6000,14,6,220228_003_52,-0.5948712945304493,False
LM,6000,14,6,220228_003_7,0.31982877723126535,False
LM,6000,14,6,220228_003_70,0.34724654391541776,False
LM,6000,14,5,220228_003_14,0.005452230453585116,False
LM,6000,14,5,220228_003_16,-1.3913029426650354,False
LM,6000,14,5,220228_003_17,-0.2699626598262199,False
LM,6000,14,5,220228_003_29,-1.7255560281640498,False
LM,6000,14,5,220228_003_35,-0.13850890510745728,False
LM,6000,14,5,220228_003_40,-0.37210013760925165,False
LM,6000,14,5,220228_003_49,-2.899166925942099,False
LM,6000,14,5,220228_003_52,1.0736410361953403,False
LM,6000,14,5,220228_003_7,-0.7031940106158485,False
LM,6000,14,5,220228_003_70,1.9619940365692017,False
LM,6000,15,1,230221_002_18,-0.6518091591956077,False
LM,6000,15,1,230221_002_25,-0.6230743571148416,False
LM,6000,15,1,230221_002_29,0.462397919404097,False
LM,6000,15,1,230221_002_32,1.601556431266376,False
LM,6000,15,1,230221_002_36,0.06025907957290144,False
LM,6000,15,1,230221_002_37,0.8899337382378372,False
LM,6000,15,1,230221_002_40,-0.1697052500429228,False
LM,6000,15,1,230221_002_42,0.2207156653001361,False
LM,6000,15,1,230221_002_57,-0.13450081621546506,False
LM,6000,15,1,230221_002_65,0.6953105228884056,False
LM,6000,15,2,230221_002_18,0.24468692543000592,False
LM,6000,15,2,230221_002_25,0.9986692906909092,False
LM,6000,15,2,230221_002_29,0.39520650297458104,False
LM,6000,15,2,230221_002_32,0.11777012693670308,False
LM,6000,15,2,230221_002_36,0.2877043242025632,False
LM,6000,15,2,230221_002_37,-0.6615863098130568,False
LM,6000,15,2,230221_002_40,-0.1750499548312341,False
LM,6000,15,2,230221_002_42,-0.4263214061806053,False
LM,6000,15,2,230221_002_57,0.00496947731451769,False
LM,6000,15,2,230221_002_65,-0.9955982236546319,False
LM,6000,15,3,230221_002_18,-0.9650909161548515,False
LM,6000,15,3,230221_002_25,-0.4326477168074163,False
LM,6000,15,3,230221_002_29,-0.4837165120247491,False
LM,6000,15,3,230221_002_32,-0.3060788692467895,False
LM,6000,15,3,230221_002_36,-0.4290823122940921,False
LM,6000,15,3,230221_002_37,0.7344553418547868,False
LM,6000,15,3,230221_002_40,0.33854965106578483,False
LM,6000,15,3,230221_002_42,0.6649857655687654,False
LM,6000,15,3,230221_002_57,0.47222575238687714,False
LM,6000,15,3,230221_002_65,0.35296863440827053,False
LM,6000,15,4,230221_002_18,1.922429213969913,False
LM,6000,15,4,230221_002_25,-1.8402680589892384,False
LM,6000,15,4,230221_002_29,-0.1986341953219295,False
LM,6000,15,4,230221_002_32,1.3798188830293696,False
LM,6000,15,4,230221_002_36,1.9670710516225451,False
LM,6000,15,4,230221_002_37,12.495688293603408,False
LM,6000,15,4,230221_002_40,0.5436402621487364,False
LM,6000,15,4,230221_002_42,-1.6947534707841676,False
LM,6000,15,4,230221_002_57,0.8882161500373087,False
LM,6000,15,4,230221_002_65,-1.7422547231057914,False
LM,6000,15,7,230221_002_18,-1.0991495659423691,False
LM,6000,15,7,230221_002_25,0.3258034896704629,False
LM,6000,15,7,230221_002_29,-0.7777218162315052,False
LM,6000,15,7,230221_002_32,1.5393801732556227,False
LM,6000,15,7,230221_002_36,0.008133002291032199,False
LM,6000,15,7,230221_002_37,0.8225675663598491,False
LM,6000,15,7,230221_002_40,0.6223845998608741,False
LM,6000,15,7,230221_002_42,0.29730560062634126,False
LM,6000,15,7,230221_002_57,-0.9646242311413857,False
LM,6000,15,7,230221_002_65,-1.279683231239022,False
LM,6000,15,6,230221_002_18,-0.15902659440516942,False
LM,6000,15,6,230221_002_25,0.33177706089239223,False
LM,6000,15,6,230221_002_29,0.7254967276234368,False
LM,6000,15,6,230221_002_32,0.1475344140234114,False
LM,6000,15,6,230221_002_36,1.0480067694909891,False
LM,6000,15,6,230221_002_37,0.3037034241161729,False
LM,6000,15,6,230221_002_40,0.5563510490963441,False
LM,6000,15,6,230221_002_42,0.5365088163818825,False
LM,6000,15,6,230221_002_57,0.05216410345228795,False
LM,6000,15,6,230221_002_65,-0.8169933988548763,False
LM,6000,15,5,230221_002_18,-1.7238374402536882,False
LM,6000,15,5,230221_002_25,1.0927992028041444,False
LM,6000,15,5,230221_002_29,-0.6795647422142039,False
LM,6000,15,5,230221_002_32,-0.39503514312349175,False
LM,6000,15,5,230221_002_36,-0.7957363319516162,False
LM,6000,15,5,230221_002_37,-0.9307010456219444,False
LM,6000,15,5,230221_002_40,-1.2411472851803769,False
LM,6000,15,5,230221_002_42,1.5006105551758004,False
LM,6000,15,5,230221_002_57,-2.1093396127796638,False
LM,6000,15,5,230221_002_65,1.6675883922240544,False
LM,6000,16,1,230221_003_0,0.4518514797235653,False
LM,6000,16,1,230221_003_19,-0.5366066558062386,False
LM,6000,16,1,230221_003_20,0.7893998419475312,False
LM,6000,16,1,230221_003_24,-0.453588635086855,False
LM,6000,16,1,230221_003_25,-0.23831776188578502,False
LM,6000,16,1,230221_003_27,-0.5022725069444292,False
LM,6000,16,1,230221_003_28,0.7337208879299766,False
LM,6000,16,1,230221_003_33,-0.16295472905503416,False
LM,6000,16,1,230221_003_5,-0.29356266183892515,False
LM,6000,16,1,230221_003_9,0.1538648614421767,False
LM,6000,16,2,230221_003_0,0.7016801898701672,False
LM,6000,16,2,230221_003_19,-0.42582415117487926,False
LM,6000,16,2,230221_003_20,1.7289539379275265,False
LM,6000,16,2,230221_003_24,0.49327749583946456,False
LM,6000,16,2,230221_003_25,1.7531200197554924,False
LM,6000,16,2,230221_003_27,-0.3450492915746608,False
LM,6000,16,2,230221_003_28,-1.5225888443118398,False
LM,6000,16,2,230221_003_33,1.329340091412666,False
LM,6000,16,2,230221_003_5,0.5695206242619406,False
LM,6000,16,2,230221_003_9,-2.065730368652172,False
LM,6000,16,3,230221_003_0,-0.8144303298155577,False
LM,6000,16,3,230221_003_19,0.7326384712480802,False
LM,6000,16,3,230221_003_20,-0.6908452848719406,False
LM,6000,16,3,230221_003_24,0.8263120679513136,False
LM,6000,16,3,230221_003_25,-0.3717468411530209,False
LM,6000,16,3,230221_003_27,-0.03507936340878359,False
LM,6000,16,3,230221_003_28,0.7240577067078107,False
LM,6000,16,3,230221_003_33,-0.1837093540266821,False
LM,6000,16,3,230221_003_5,-0.45896062074243105,False
LM,6000,16,3,230221_003_9,0.37631780095591694,False
LM,6000,16,4,230221_003_0,-0.07999300028190959,False
LM,6000,16,4,230221_003_19,0.18809662591450893,False
LM,6000,16,4,230221_003_20,-0.5536128575574786,False
LM,6000,16,4,230221_003_24,0.9077915485157355,False
LM,6000,16,4,230221_003_25,1.407619068020105,False
LM,6000,16,4,230221_003_27,-0.7992970776604551,False
LM,6000,16,4,230221_003_28,-0.5840831338071553,False
LM,6000,16,4,230221_003_33,0.31480517539924335,False
LM,6000,16,4,230221_003_5,-4.605828686255791,False
LM,6000,16,4,230221_003_9,-0.5221906925551973,False
LM,6000,16,7,230221_003_0,1.184418034407333,False
LM,6000,16,7,230221_003_19,0.05258678208426204,False
LM,6000,16,7,230221_003_20,0.325077862603079,False
LM,6000,16,7,230221_003_24,-0.4112059024095629,False
LM,6000,16,7,230221_003_25,0.406577723621794,False
LM,6000,16,7,230221_003_27,0.7584918285351883,False
LM,6000,16,7,230221_003_28,-0.4255619154038399,False
LM,6000,16,7,230221_003_33,-0.8519738360971694,False
LM,6000,16,7,230221_003_5,-0.5115688504113951,False
LM,6000,16,7,230221_003_9,-0.7636619564216716,False
LM,6000,16,6,230221_003_0,-4.813020165729506,False
LM,6000,16,6,230221_003_19,-0.5815521771042,False
LM,6000,16,6,230221_003_20,-0.31972587167361866,False
LM,6000,16,6,230221_003_24,-1.9654494677748353,False
LM,6000,16,6,230221_003_25,-0.09453413788742182,False
LM,6000,16,6,230221_003_27,0.8447803985286626,False
LM,6000,16,6,230221_003_28,-0.36873506120600297,False
LM,6000,16,6,230221_003_33,-0.5853997206571222,False
LM,6000,16,6,230221_003_5,-0.9913949174135279,False
LM,6000,16,6,230221_003_9,-0.9916005395146614,False
LM,6000,16,5,230221_003_0,0.2421358590801786,False
LM,6000,16,5,230221_003_19,0.23608596196554998,False
LM,6000,16,5,230221_003_20,-0.5336143319714779,False
LM,6000,16,5,230221_003_24,1.2502146252768611,False
LM,6000,16,5,230221_003_25,-2.3092880163736496,False
LM,6000,16,5,230221_003_27,-1.0100585452056663,False
LM,6000,16,5,230221_003_28,0.4474120976477991,False
LM,6000,16,5,230221_003_33,0.5938823294241473,False
LM,6000,16,5,230221_003_5,4.278391578542665,False
LM,6000,16,5,230221_003_9,-0.2499037375898716,False
LM,6000,17,1,230302_003_122,0.4449908874692028,False
LM,6000,17,1,230302_003_123,-0.13595731896472785,False
LM,6000,17,1,230302_003_124,0.4235711865881093,False
LM,6000,17,1,230302_003_126,-0.08226389969328807,False
LM,6000,17,1,230302_003_5,-0.5351427820118833,False
LM,6000,17,1,230302_003_54,0.1315293367416288,False
LM,6000,17,1,230302_003_62,1.087689242247535,False
LM,6000,17,1,230302_003_63,0.30630213932523276,False
LM,6000,17,1,230302_003_69,-0.030152613416106533,False
LM,6000,17,1,230302_003_99,0.19095976714343976,False
LM,6000,17,2,230302_003_122,2.319310997548836,False
LM,6000,17,2,230302_003_123,1.072418992535205,False
LM,6000,17,2,230302_003_124,-1.170482658500255,False
LM,6000,17,2,230302_003_126,-0.7848315508092725,False
LM,6000,17,2,230302_003_5,2.2724478684159886,False
LM,6000,17,2,230302_003_54,2.855439872820817,False
LM,6000,17,2,230302_003_62,0.0004491361550336137,False
LM,6000,17,2,230302_003_63,-0.6846658200585551,False
LM,6000,17,2,230302_003_69,0.6751428964651751,False
LM,6000,17,2,230302_003_99,4.112304712502834,False
LM,6000,17,3,230302_003_122,-2.564555338218867,False
LM,6000,17,3,230302_003_123,-0.5234842723628703,False
LM,6000,17,3,230302_003_124,1.793076361997581,False
LM,6000,17,3,230302_003_126,1.966032285397377,False
LM,6000,17,3,230302_003_5,2.959958558338049,False
LM,6000,17,3,230302_003_54,1.7672929801238997,False
LM,6000,17,3,230302_003_62,0.5251116561412706,False
LM,6000,17,3,230302_003_63,-0.2564118146764649,False
LM,6000,17,3,230302_003_69,-0.5213423344016217,False
LM,6000,17,3,230302_003_99,-0.6369224338663493,False
LM,6000,17,4,230302_003_122,4.4292581486788745,False
LM,6000,17,4,230302_003_123,4.829600554934711,False
LM,6000,17,4,230302_003_124,-0.22849871529478172,False
LM,6000,17,4,230302_003_126,0.821113816259782,False
LM,6000,17,4,230302_003_5,-1.319590899527121,False
LM,6000,17,4,230302_003_54,1.8303509157519358,False
LM,6000,17,4,230302_003_62,4.155044856923125,False
LM,6000,17,4,230302_003_63,-0.25061034088577117,False
LM,6000,17,4,230302_003_69,-1.218575755093676,False
LM,6000,17,4,230302_003_99,6.031141537931415,False
LM,6000,17,7,230302_003_122,-4.220786244177219,False
LM,6000,17,7,230302_003_123,0.34226346286003206,False
LM,6000,17,7,230302_003_124,-0.9034974715457729,False
LM,6000,17,7,230302_003_126,-0.8149532240887538,False
LM,6000,17,7,230302_003_5,-4.4859782667881305,False
LM,6000,17,7,230302_003_54,6.273463659635979,False
LM,6000,17,7,230302_003_62,3.885749281983947,False
LM,6000,17,7,230302_003_63,1.3471062109529717,False
LM,6000,17,7,230302_003_69,-1.5938132162669447,False
LM,6000,17,7,230302_003_99,4.716540114992206,False
LM,6000,17,6,230302_003_122,0.42193605068303697,False
LM,6000,17,6,230302_003_123,0.14844096824816688,False
LM,6000,17,6,230302_003_124,0.5966184047301368,False
LM,6000,17,6,230302_003_126,0.3328151157713535,False
LM,6000,17,6,230302_003_5,-0.22892302531944253,False
LM,6000,17,6,230302_003_54,-0.9392652343160535,False
LM,6000,17,6,230302_003_62,-0.458462267361873,False
LM,6000,17,6,230302_003_63,0.6848318534198334,False
LM,6000,17,6,230302_003_69,-0.9111499823548996,False
LM,6000,17,6,230302_003_99,0.42632808344994766,False
LM,6000,17,5,230302_003_122,1.0143814643265046,False
LM,6000,17,5,230302_003_123,0.37776510089127413,False
LM,6000,17,5,230302_003_124,-0.3993456627421228,False
LM,6000,17,5,230302_003_126,-0.7237829993219123,False
LM,6000,17,5,230302_003_5,0.34721258111517983,False
LM,6000,17,5,230302_003_54,0.7137549198536561,False
LM,6000,17,5,230302_003_62,-0.6161144228034896,False
LM,6000,17,5,230302_003_63,0.05514720784546512,False
LM,6000,17,5,230302_003_69,0.2194503396555163,False
LM,6000,17,5,230302_003_99,-0.09245095260629199,False
LM,6000,18,1,230302_004_121,-0.4139540101411967,False
LM,6000,18,1,230302_004_125,-1.1419183237164,False
LM,6000,18,1,230302_004_17,0.08638244333181433,False
LM,6000,18,1,230302_004_24,-0.13114474674834042,False
LM,6000,18,1,230302_004_29,0.7702321303335111,False
LM,6000,18,1,230302_004_41,1.5703850071579524,False
LM,6000,18,1,230302_004_54,0.7878239786442824,False
LM,6000,18,1,230302_004_58,0.033416941365452146,False
LM,6000,18,1,230302_004_79,-1.8794205682857417,False
LM,6000,18,1,230302_004_99,-1.172539498346005,False
LM,6000,18,2,230302_004_121,-0.44058894238180457,False
LM,6000,18,2,230302_004_125,-0.9110357219424383,False
LM,6000,18,2,230302_004_17,2.4875463788000602,False
LM,6000,18,2,230302_004_24,-1.0023282048893134,False
LM,6000,18,2,230302_004_29,-9.275121206967997,False
LM,6000,18,2,230302_004_41,3.8899731669921085,False
LM,6000,18,2,230302_004_54,-0.5095797691397757,False
LM,6000,18,2,230302_004_58,-0.2580017288386207,False
LM,6000,18,2,230302_004_79,1.7630974571479106,False
LM,6000,18,2,230302_004_99,1.2446277437287248,False
LM,6000,18,3,230302_004_121,0.4892835483195883,False
LM,6000,18,3,230302_004_125,0.6579847129812606,False
LM,6000,18,3,230302_004_17,-1.7124338545666973,False
LM,6000,18,3,230302_004_24,0.24402619704206074,False
LM,6000,18,3,230302_004_29,0.10763903335048752,False
LM,6000,18,3,230302_004_41,-2.4380715091570044,False
LM,6000,18,3,230302_004_54,0.9956157513771515,False
LM,6000,18,3,230302_004_58,0.46718143714508376,False
LM,6000,18,3,230302_004_79,0.13299739604469063,False
LM,6000,18,3,230302_004_99,-2.884508961587688,False
LM,6000,18,4,230302_004_121,-0.5718208407767236,False
LM,6000,18,4,230302_004_125,0.2777853055455495,False
LM,6000,18,4,230302_004_17,-1.471366084674747,False
LM,6000,18,4,230302_004_24,0.06254791269007143,False
LM,6000,18,4,230302_004_29,-0.9108899800459938,False
LM,6000,18,4,230302_004_41,0.6216865948477164,False
LM,6000,18,4,230302_004_54,1.965143504876437,False
LM,6000,18,4,230302_004_58,0.01612273651001317,False
LM,6000,18,4,230302_004_79,-0.19187274280117173,False
LM,6000,18,4,230302_004_99,-2.302885781026675,False
LM,6000,18,7,230302_004_121,1.0937202284820131,False
LM,6000,18,7,230302_004_125,0.8791992014227432,False
LM,6000,18,7,230302_004_17,-0.44598230230002045,False
LM,6000,18,7,230302_004_24,0.8388800384117658,False
LM,6000,18,7,230302_004_29,-0.24784092798886093,False
LM,6000,18,7,230302_004_41,-0.8725596506987845,False
LM,6000,18,7,230302_004_54,-0.32500681331192993,False
LM,6000,18,7,230302_004_58,-0.39028141574407016,False
LM,6000,18,7,230302_004_79,-1.6572739711872622,False
LM,6000,18,7,230302_004_99,-0.25808816337118046,False
LM,6000,18,6,230302_004_121,1.9127203735438343,False
LM,6000,18,6,230302_004_125,-5.459614375849045,False
LM,6000,18,6,230302_004_17,3.520660305666006,False
LM,6000,18,6,230302_004_24,-2.424597187824276,False
LM,6000,18,6,230302_004_29,-4.03501092154124,False
LM,6000,18,6,230302_004_41,-0.2962704199756363,False
LM,6000,18,6,230302_004_54,0.3608903542243542,False
LM,6000,18,6,230302_004_58,0.9644239709732279,False
LM,6000,18,6,230302_004_79,-0.3230988303988789,False
LM,6000,18,6,230302_004_99,-0.3146949445986902,False
LM,6000,18,5,230302_004_121,-0.6251816630486768,False
LM,6000,18,5,230302_004_125,0.42521606375741205,False
LM,6000,18,5,230302_004_17,-0.8350315989368475,False
LM,6000,18,5,230302_004_24,-4.282798032979152,False
LM,6000,18,5,230302_004_29,0.43524403224973796,False
LM,6000,18,5,230302_004_41,2.762162497736112,False
LM,6000,18,5,230302_004_54,-0.08565470837922362,False
LM,6000,18,5,230302_004_58,0.23522026149959352,False
LM,6000,18,5,230302_004_79,-3.2596924212868092,False
LM,6000,18,5,230302_004_99,3.1317207549549813,False
LM,6000,19,1,230307_002_16,1.129493684818685,False
LM,6000,19,1,230307_002_21,-0.5629430249305472,False
LM,6000,19,1,230307_002_27,0.22815779130604597,False
LM,6000,19,1,230307_002_29,-0.4305533633331251,False
LM,6000,19,1,230307_002_38,-0.6874199006007302,False
LM,6000,19,1,230307_002_4,-0.27701844550441024,False
LM,6000,19,1,230307_002_48,0.11169880383226172,False
LM,6000,19,1,230307_002_53,1.2593900253602612,False
LM,6000,19,1,230307_002_54,-0.07159000552627504,False
LM,6000,19,1,230307_002_71,0.6322677132772014,False
LM,6000,19,2,230307_002_16,-1.4529154202397678,False
LM,6000,19,2,230307_002_21,-0.04160462552211186,False
LM,6000,19,2,230307_002_27,0.5231156648303381,False
LM,6000,19,2,230307_002_29,0.9477213244012961,False
LM,6000,19,2,230307_002_38,-1.1047206434380414,False
LM,6000,19,2,230307_002_4,-1.4393823523121032,False
LM,6000,19,2,230307_002_48,-0.1676937947840587,False
LM,6000,19,2,230307_002_53,0.7478504907155941,False
LM,6000,19,2,230307_002_54,-0.0811944943514733,False
LM,6000,19,2,230307_002_71,0.35404816431704667,False
LM,6000,19,3,230307_002_16,0.09566308595672623,False
LM,6000,19,3,230307_002_21,-1.6008645651397444,False
LM,6000,19,3,230307_002_27,0.1990552869126061,False
LM,6000,19,3,230307_002_29,-1.0484436048068018,False
LM,6000,19,3,230307_002_38,0.9791101548144212,False
LM,6000,19,3,230307_002_4,2.1374926486085144,False
LM,6000,19,3,230307_002_48,-3.2692965516724932,False
LM,6000,19,3,230307_002_53,0.3624583790122813,False
LM,6000,19,3,230307_002_54,0.5541085488429047,False
LM,6000,19,3,230307_002_71,2.1395422181689767,False
LM,6000,19,4,230307_002_16,0.3084682776091796,False
LM,6000,19,4,230307_002_21,0.7171429415169976,False
LM,6000,19,4,230307_002_27,0.5625164756019476,False
LM,6000,19,4,230307_002_29,-2.3837647792987697,False
LM,6000,19,4,230307_002_38,-1.3829801092179537,False
LM,6000,19,4,230307_002_4,2.5477216181940396,False
LM,6000,19,4,230307_002_48,-0.9043105217835996,False
LM,6000,19,4,230307_002_53,2.0729301960815576,False
LM,6000,19,4,230307_002_54,0.0006557492062171377,False
LM,6000,19,4,230307_002_71,-0.47497398276314245,False
LM,6000,19,7,230307_002_16,-0.17388104457099374,False
LM,6000,19,7,230307_002_21,0.26512131528470206,False
LM,6000,19,7,230307_002_27,0.06094263332145289,False
LM,6000,19,7,230307_002_29,-0.5797861156481865,False
LM,6000,19,7,230307_002_38,0.4860302324303838,False
LM,6000,19,7,230307_002_4,-0.20387444943865773,False
LM,6000,19,7,230307_002_48,0.38536743504518434,False
LM,6000,19,7,230307_002_53,0.08469202704911005,False
LM,6000,19,7,230307_002_54,0.2912411532963368,False
LM,6000,19,7,230307_002_71,-0.3853138824273814,False
LM,6000,19,6,230307_002_16,-0.4514604707414378,False
LM,6000,19,6,230307_002_21,-0.7351513718168121,False
LM,6000,19,6,230307_002_27,-1.353969647636613,False
LM,6000,19,6,230307_002_29,1.1655777404035685,False
LM,6000,19,6,230307_002_38,-0.9351606665209999,False
LM,6000,19,6,230307_002_4,-0.6348524945978653,False
LM,6000,19,6,230307_002_48,0.3461508577192802,False
LM,6000,19,6,230307_002_53,0.662076365412176,False
LM,6000,19,6,230307_002_54,-0.8444839159834103,False
LM,6000,19,6,230307_002_71,-0.11850560310609382,False
LM,6000,19,5,230307_002_16,-1.4807361326255943,False
LM,6000,19,5,230307_002_21,-0.29291071050563033,False
LM,6000,19,5,230307_002_27,1.0240077690836422,False
LM,6000,19,5,230307_002_29,-1.1503480816230365,False
LM,6000,19,5,230307_002_38,2.0516886313041027,False
LM,6000,19,5,230307_002_4,-0.5911166242137043,False
LM,6000,19,5,230307_002_48,-0.2834281771175995,False
LM,6000,19,5,230307_002_53,-1.5443601310642237,False
LM,6000,19,5,230307_002_54,1.0640691722428954,False
LM,6000,19,5,230307_002_71,4.641782331104565,False
LM,6000,20,1,230307_003_2,-0.31438508579686086,False
LM,6000,20,1,230307_003_21,0.004923348689089835,False
LM,6000,20,1,230307_003_4,0.7701388272081262,False
LM,6000,20,1,230307_003_41,-2.1762837746657553,False
LM,6000,20,1,230307_003_43,-0.038591070935982685,False
LM,6000,20,1,230307_003_45,0.6212358700837353,False
LM,6000,20,1,230307_003_47,5.883479887266432,False
LM,6000,20,1,230307_003_53,-0.666210680110666,False
LM,6000,20,1,230307_003_64,2.7360683535871715,False
LM,6000,20,1,230307_003_83,0.7072164934241414,False
LM,6000,20,2,230307_003_2,-1.4193817536567792,False
LM,6000,20,2,230307_003_21,-1.102601791167693,False
LM,6000,20,2,230307_003_4,-0.3930646627926393,False
LM,6000,20,2,230307_003_41,6.466872553631653,False
LM,6000,20,2,230307_003_43,-2.8385347171534505,False
LM,6000,20,2,230307_003_45,-0.25284824190894994,False
LM,6000,20,2,230307_003_47,-6.623716844811032,False
LM,6000,20,2,230307_003_53,-0.44901005842811514,False
LM,6000,20,2,230307_003_64,-5.852232047055779,False
LM,6000,20,2,230307_003_83,-0.6549951087164345,False
LM,6000,20,3,230307_003_2,1.0659669909154417,False
LM,6000,20,3,230307_003_21,0.09076606143796084,False
LM,6000,20,3,230307_003_4,0.3991792111414014,False
LM,6000,20,3,230307_003_41,-0.02487451081543668,False
LM,6000,20,3,230307_003_43,0.7984192513856101,False
LM,6000,20,3,230307_003_45,1.057621447286209,False
LM,6000,20,3,230307_003_47,2.6507855616268046,False
LM,6000,20,3,230307_003_53,1.5537089495590877,False
LM,6000,20,3,230307_003_64,-1.7774952678842055,False
LM,6000,20,3,230307_003_83,0.16187056548199763,False
LM,6000,20,4,230307_003_2,-0.07765328053771281,False
LM,6000,20,4,230307_003_21,-0.17370409131880393,False
LM,6000,20,4,230307_003_4,0.23259890970747676,False
LM,6000,20,4,230307_003_41,0.025203962976311445,False
LM,6000,20,4,230307_003_43,-2.1721752937862107,False
LM,6000,20,4,230307_003_45,1.5068899140533176,False
LM,6000,20,4,230307_003_47,-0.7245625028150542,False
LM,6000,20,4,230307_003_53,0.3596867315512582,False
LM,6000,20,4,230307_003_64,-0.8792715995157039,False
LM,6000,20,4,230307_003_83,3.3425463907139514,False
LM,6000,20,7,230307_003_2,1.8722937471102838,False
LM,6000,20,7,230307_003_21,0.5619917954397167,False
LM,6000,20,7,230307_003_4,0.46386583687981187,False
LM,6000,20,7,230307_003_41,-1.6591202347651715,False
LM,6000,20,7,230307_003_43,-0.2528454366669095,False
LM,6000,20,7,230307_003_45,2.0429568952783725,False
LM,6000,20,7,230307_003_47,0.1629119773809835,False
LM,6000,20,7,230307_003_53,-1.1955953249239748,False
LM,6000,20,7,230307_003_64,0.19630420653285086,False
LM,6000,20,7,230307_003_83,-0.5080189606532812,False
LM,6000,20,6,230307_003_2,-1.3511308517228322,False
LM,6000,20,6,230307_003_21,0.05563815169711006,False
LM,6000,20,6,230307_003_4,0.43467091596969354,False
LM,6000,20,6,230307_003_41,-0.14618286638920353,False
LM,6000,20,6,230307_003_43,1.4798046619826621,False
LM,6000,20,6,230307_003_45,-1.5480466498344008,False
LM,6000,20,6,230307_003_47,0.6803221149571925,False
LM,6000,20,6,230307_003_53,0.1960687846373972,False
LM,6000,20,6,230307_003_64,0.16558278402317228,False
LM,6000,20,6,230307_003_83,-0.07554844255436421,False
LM,6000,20,5,230307_003_2,-0.8018296347933358,False
LM,6000,20,5,230307_003_21,-0.42250676611392635,False
LM,6000,20,5,230307_003_4,-0.4591770611682051,False
LM,6000,20,5,230307_003_41,1.058957978866843,False
LM,6000,20,5,230307_003_43,-1.4720358608328112,False
LM,6000,20,5,230307_003_45,0.026586140532829816,False
LM,6000,20,5,230307_003_47,-0.009704983884375906,False
LM,6000,20,5,230307_003_53,0.871771845125302,False
LM,6000,20,5,230307_003_64,-0.15541807585243106,False
LM,6000,20,5,230307_003_83,0.68899652085409,False
LM,6000,21,1,230307_004_13,1.348672272410961,False
LM,6000,21,1,230307_004_14,-0.16156175656948335,False
LM,6000,21,1,230307_004_29,-0.2850452967541752,False
LM,6000,21,1,230307_004_3,-0.04914459095680357,False
LM,6000,21,1,230307_004_33,0.4701942053588084,False
LM,6000,21,1,230307_004_43,-0.49548106041948436,False
LM,6000,21,1,230307_004_58,-0.24507003820930606,False
LM,6000,21,1,230307_004_74,0.013845633527566292,False
LM,6000,21,1,230307_004_75,-1.4521840383891806,False
LM,6000,21,1,230307_004_82,-0.890283125082842,False
LM,6000,21,2,230307_004_13,-0.1756133075662234,False
LM,6000,21,2,230307_004_14,0.882149999671455,False
LM,6000,21,2,230307_004_29,-0.5396429259443796,False
LM,6000,21,2,230307_004_3,0.6597381683062906,False
